customerID,gender,tenure,Contract,MonthlyCharges,TotalCharges,PaymentMethod,Churn
CUST102257,Female,12,One year,48.94,577.89,Electronic check,Yes
CUST102258,Female,27,One year,45.35,1216.85,Bank transfer,No
CUST102259,Male,26,Two year,53.09,1381.46,Electronic check,Yes
CUST102260,Male,50,Two year,46.98,2337.64,Mailed check,No
CUST102261,Female,63,Month-to-month,71.14,4497.2,Electronic check,No
CUST102262,Female,51,Month-to-month,64.01,3247.92,Mailed check,No
CUST102263,Female,37,One year,71.24,2633.66,Mailed check,No
CUST102264,Female,64,Two year,87.27,5599.26,Mailed check,Yes
CUST102265,Male,17,Two year,58.71,1002.7,Bank transfer,No
CUST102266,Female,62,Two year,45.13,2789.75,Electronic check,No
CUST102267,Female,50,One year,36.62,1827.83,Electronic check,Yes
CUST102268,Male,8,Two year,54.95,447.87,Credit card,No
CUST102269,Female,12,Two year,94.18,1149.09,Credit card,No
CUST102270,Male,39,One year,95.67,3746.86,Credit card,No
CUST102271,Male,54,Month-to-month,86.69,4674.96,Credit card,No
CUST102272,Male,42,Month-to-month,43.4,1842.73,Electronic check,Yes
CUST102273,Female,43,One year,78.81,3368.97,Mailed check,No
CUST102274,Female,67,Two year,77.07,5144.8,Mailed check,No
CUST102275,Male,32,One year,68.43,2202.71,Bank transfer,No
CUST102276,Female,23,Month-to-month,75.0,1712.98,Mailed check,Yes
CUST102277,Female,35,Month-to-month,69.18,2403.73,Electronic check,No
CUST102278,Male,9,One year,76.55,678.44,Electronic check,No
CUST102279,Male,19,One year,91.55,1736.49,Electronic check,No
CUST102280,Female,11,Month-to-month,30.96,349.78,Bank transfer,No
CUST102281,Male,61,One year,94.96,5797.53,Credit card,No
CUST102282,Female,17,Month-to-month,33.59,560.53,Mailed check,No
CUST102283,Female,62,One year,26.66,1653.05,Electronic check,No
CUST102284,Female,24,One year,117.61,2839.69,Electronic check,Yes
CUST102285,Female,11,One year,115.7,1285.3,Credit card,No
CUST102286,Male,20,Month-to-month,26.04,513.73,Electronic check,No
CUST102287,Male,24,One year,64.33,1563.21,,No
CUST102288,Male,10,Month-to-month,38.62,394.54,Bank transfer,No
CUST102289,Male,63,Month-to-month,68.53,4299.89,Electronic check,No
CUST102290,Female,49,One year,103.02,5029.39,Mailed check,No
CUST102291,Female,61,One year,115.06,7005.4,Electronic check,Yes
CUST102292,Male,48,Month-to-month,,4013.75,Credit card,Yes
CUST102293,Female,13,Month-to-month,55.39,707.42,,No
CUST102294,Female,0,Two year,80.33,0.46,Electronic check,No
CUST102295,Female,24,Month-to-month,51.2,1212.53,Bank transfer,No
CUST102296,Male,58,Two year,110.98,6453.68,Credit card,No
CUST102297,Male,71,Two year,107.04,7593.6,Credit card,No
CUST102298,Male,68,Two year,75.82,5172.09,Bank transfer,No
CUST102299,Female,4,One year,52.48,227.72,Electronic check,No
CUST102300,Male,18,One year,49.34,868.37,Mailed check,No
CUST102301,Male,22,Month-to-month,23.34,512.05,Credit card,No
CUST102302,Male,8,Two year,101.58,793.63,Credit card,No
CUST102303,Male,49,One year,65.04,3203.31,,No
CUST102304,Male,15,One year,52.51,788.39,Electronic check,No
CUST102305,Male,32,One year,67.11,2130.52,Credit card,No
CUST102306,Female,1,,101.87,86.28,Electronic check,No
CUST102307,Female,13,,32.46,417.32,Mailed check,No
CUST102308,Male,0,Two year,105.77,17.61,Credit card,Yes
CUST102309,Male,57,Two year,109.75,6263.47,Mailed check,No
CUST102310,Female,15,Two year,114.67,1734.75,,No
CUST102311,Female,46,Two year,59.75,2743.16,Electronic check,No
CUST102312,Male,43,Month-to-month,41.71,1775.26,Mailed check,No
CUST102313,Male,13,Two year,57.36,764.65,Electronic check,Yes
CUST102314,Male,23,One year,53.29,1206.36,Bank transfer,Yes
CUST102315,Male,54,Two year,37.62,2049.39,Electronic check,No
CUST102316,Female,14,Month-to-month,80.73,1124.97,Mailed check,Yes
CUST102317,Male,71,One year,67.66,4784.26,Bank transfer,No
CUST102318,Male,33,Two year,106.57,3524.38,Electronic check,Yes
CUST102319,Male,1,Two year,23.21,42.43,Mailed check,No
CUST102320,Male,26,Two year,84.39,2212.77,Credit card,Yes
CUST102321,Female,71,One year,96.29,6823.03,Credit card,No
CUST102322,Female,22,One year,,2098.15,Electronic check,No
CUST102323,Female,67,Month-to-month,108.61,7279.49,Electronic check,Yes
CUST102324,Male,13,One year,92.9,1213.19,Credit card,No
CUST102325,Male,62,One year,112.78,7001.94,Mailed check,No
CUST102326,Female,64,Two year,53.27,3396.52,Mailed check,No
CUST102327,Male,67,One year,70.32,4729.8,Mailed check,Yes
CUST102328,,62,Two year,21.41,1332.97,Electronic check,No
CUST102329,,63,Two year,20.7,1317.98,Bank transfer,No
CUST102330,Female,31,One year,,1365.91,Bank transfer,No
CUST102331,Female,12,Month-to-month,30.08,357.53,Bank transfer,No
CUST102332,,65,Month-to-month,46.02,3010.39,Bank transfer,No
CUST102333,Male,18,One year,37.7,681.88,Bank transfer,No
CUST102334,Male,23,Month-to-month,22.85,540.22,Electronic check,No
CUST102335,Female,10,Two year,110.93,1127.43,Electronic check,Yes
CUST102336,Male,58,Two year,20.82,1214.57,,No
CUST102337,Female,14,One year,93.61,1312.5,Electronic check,No
CUST102338,Female,9,Month-to-month,35.21,297.03,Electronic check,No
CUST102339,Male,40,Month-to-month,111.22,4430.4,,No
CUST102340,Female,26,Two year,109.28,2829.31,,No
CUST102341,Male,59,One year,,5025.45,Electronic check,Yes
CUST102342,Male,51,Month-to-month,87.22,4438.41,Mailed check,No
CUST102343,Male,27,One year,20.53,546.51,Electronic check,No
CUST102344,Male,64,Month-to-month,118.49,7577.76,Electronic check,Yes
CUST102345,Female,16,Two year,107.78,1721.3,Bank transfer,No
CUST102346,Male,43,Two year,109.51,4692.88,Electronic check,No
CUST102347,Female,9,One year,85.92,754.97,Credit card,No
CUST102348,Female,62,Two year,54.48,3384.72,Credit card,No
CUST102349,Female,46,Month-to-month,109.36,5032.05,Bank transfer,No
CUST102350,Female,37,Two year,49.15,1816.32,Mailed check,No
CUST102351,Male,69,One year,76.27,5268.01,Mailed check,No
CUST102352,Male,52,One year,29.97,1571.55,Mailed check,No
CUST102353,Female,43,One year,112.2,4821.71,Credit card,Yes
CUST102354,Female,53,Month-to-month,34.08,1811.88,Mailed check,No
CUST102355,Male,19,Month-to-month,42.49,825.45,Mailed check,Yes
CUST102356,Female,30,Month-to-month,75.81,2287.88,Bank transfer,No
CUST102357,Male,6,Month-to-month,96.41,575.5,Mailed check,No
CUST102358,Female,57,Month-to-month,81.94,4676.37,Credit card,No
CUST102359,Male,9,Two year,43.21,375.97,Credit card,No
CUST102360,Female,9,Month-to-month,20.09,183.23,Credit card,Yes
CUST102361,Female,38,Month-to-month,95.72,3656.61,Bank transfer,No
CUST102362,Male,27,Two year,118.52,3200.77,Bank transfer,No
CUST102363,Female,29,Month-to-month,100.99,2945.82,Electronic check,No
CUST102364,Female,36,One year,66.02,2373.01,Mailed check,No
CUST102365,Male,66,Month-to-month,110.38,7305.03,Bank transfer,No
CUST102366,Female,42,Month-to-month,60.98,2564.33,Credit card,No
CUST102367,Male,51,One year,72.49,3678.68,Credit card,No
CUST102368,Male,55,One year,67.71,3727.52,Bank transfer,No
CUST102369,Female,67,One year,64.76,4329.9,Bank transfer,No
CUST102370,Female,8,One year,97.52,761.46,Bank transfer,No
CUST102371,Female,22,Month-to-month,72.68,1611.79,Electronic check,No
CUST102372,Female,62,One year,51.67,3194.57,Credit card,Yes
CUST102373,Female,60,One year,45.82,2761.06,Electronic check,No
CUST102374,Female,39,Two year,23.77,918.56,Electronic check,Yes
CUST102375,Female,43,,78.32,3355.53,Mailed check,Yes
CUST102376,Male,23,One year,43.0,1007.96,Credit card,No
CUST102377,Female,50,Two year,34.81,1734.97,Credit card,Yes
CUST102378,Male,57,Two year,85.38,4870.72,Bank transfer,No
CUST102379,Female,32,Month-to-month,88.12,2824.24,Bank transfer,Yes
CUST102380,Female,15,Two year,95.22,1430.72,Mailed check,Yes
CUST102381,Male,21,Month-to-month,70.36,1494.15,Electronic check,Yes
CUST102382,Female,56,Two year,109.41,6133.94,Bank transfer,Yes
CUST102383,Female,61,Two year,113.63,6927.58,Bank transfer,Yes
CUST102384,Male,70,Month-to-month,100.74,7066.3,Credit card,No
CUST102385,Female,71,Two year,83.56,5920.0,Credit card,No
CUST102386,Female,69,Month-to-month,50.37,3477.3,Bank transfer,No
CUST102387,Female,29,Two year,118.29,3448.43,Credit card,No
CUST102388,Male,22,One year,47.41,1048.04,Mailed check,Yes
CUST102389,Female,31,Two year,40.27,1261.05,Bank transfer,Yes
CUST102390,Female,56,Month-to-month,64.22,3602.46,Credit card,Yes
CUST102391,Female,8,Two year,25.68,219.01,Mailed check,No
CUST102392,Female,30,Month-to-month,117.85,3553.28,Credit card,Yes
CUST102393,Male,70,Month-to-month,78.84,5509.72,Credit card,No
CUST102394,Male,8,One year,75.7,592.39,Credit card,Yes
CUST102395,Female,12,One year,85.58,1026.32,Bank transfer,Yes
CUST102396,Female,57,Month-to-month,69.7,3980.97,Electronic check,No
CUST102397,,2,Two year,23.21,35.51,Credit card,No
CUST102398,Male,34,Month-to-month,81.23,2741.98,Mailed check,No
CUST102399,Female,20,Month-to-month,91.62,1826.12,Bank transfer,No
CUST102400,Male,63,Two year,61.67,3903.96,Bank transfer,No
CUST102401,Female,51,Two year,95.73,4890.03,Mailed check,No
CUST102402,Male,33,Two year,42.7,1405.15,,No
CUST102403,Male,34,Two year,42.13,1420.12,Electronic check,No
CUST102404,Male,14,Month-to-month,36.14,500.2,Credit card,No
CUST102405,Male,5,Month-to-month,57.2,272.79,Mailed check,No
CUST102406,Female,31,One year,104.7,3229.95,Bank transfer,No
CUST102407,Male,51,Month-to-month,102.79,5258.56,Electronic check,No
CUST102408,Male,27,,58.28,,Bank transfer,No
CUST102409,Female,63,One year,78.91,4957.89,Mailed check,No
CUST102410,Male,18,Two year,92.08,1639.62,Credit card,No
CUST102411,Male,14,Month-to-month,44.12,610.87,Electronic check,No
CUST102412,Female,5,One year,,182.52,Bank transfer,No
CUST102413,Male,37,Two year,117.21,4324.96,Bank transfer,No
CUST102414,Female,25,One year,81.76,2036.06,Bank transfer,Yes
CUST102415,Female,50,One year,118.14,5895.03,Credit card,No
CUST102416,Female,52,Month-to-month,53.78,2807.53,Electronic check,Yes
CUST102417,Female,55,Two year,90.3,4975.0,Credit card,No
CUST102418,Male,58,One year,42.26,2456.48,Credit card,No
CUST102419,Female,69,One year,46.12,3177.77,Credit card,No
CUST102420,Male,57,Two year,71.19,4074.19,Mailed check,No
CUST102421,Male,12,One year,51.96,642.3,Mailed check,Yes
CUST102422,Male,42,One year,36.76,1530.87,Mailed check,Yes
CUST102423,Male,50,,46.29,2303.42,Electronic check,No
CUST102424,Male,18,Two year,23.57,425.29,Credit card,Yes
CUST102425,Male,20,Two year,90.44,1792.45,Credit card,No
CUST102426,Male,23,Two year,69.21,1589.29,Mailed check,No
CUST102427,Male,25,Two year,29.42,738.77,Credit card,No
CUST102428,Male,44,Month-to-month,37.17,1636.36,Credit card,No
CUST102429,Male,27,One year,,809.99,Bank transfer,No
CUST102430,Female,28,Two year,81.26,2276.98,Credit card,No
CUST102431,Female,16,One year,,489.07,Bank transfer,No
CUST102432,Female,67,One year,95.43,6382.05,Credit card,Yes
CUST102433,Male,43,Month-to-month,22.05,954.34,Electronic check,No
CUST102434,Female,60,Two year,44.94,2678.14,Mailed check,No
CUST102435,Female,67,Two year,109.07,7290.35,Bank transfer,Yes
CUST102436,Female,24,One year,91.85,2206.47,Mailed check,No
CUST102437,Male,66,Two year,27.3,1786.0,Bank transfer,No
CUST102438,Male,1,,102.11,83.0,Bank transfer,No
CUST102439,Male,48,,69.3,3313.26,Bank transfer,No
CUST102440,,69,Month-to-month,104.68,7225.51,Electronic check,No
CUST102441,Female,25,Month-to-month,80.07,2009.88,Credit card,No
CUST102442,Female,71,Month-to-month,88.18,6248.88,Bank transfer,No
CUST102443,Female,26,One year,119.35,3109.83,Electronic check,No
CUST102444,Female,17,Two year,43.23,722.21,Bank transfer,No
CUST102445,Male,53,Month-to-month,82.39,4371.21,Credit card,No
CUST102446,Male,0,Two year,66.03,-3.52,Bank transfer,Yes
CUST102447,Male,60,Month-to-month,23.95,1443.15,Electronic check,Yes
CUST102448,Female,2,Month-to-month,,62.7,Credit card,No
CUST102449,Male,67,,31.92,2156.15,Electronic check,No
CUST102450,Male,40,Month-to-month,84.91,3376.57,Credit card,No
CUST102451,Female,36,Month-to-month,76.72,2777.34,Credit card,No
CUST102452,Female,50,One year,75.34,3749.66,Mailed check,Yes
CUST102453,Male,14,Two year,23.19,342.78,Mailed check,No
CUST102454,Male,7,Month-to-month,66.93,459.78,Mailed check,Yes
CUST102455,Male,37,One year,112.46,4156.3,Credit card,No
CUST102456,Male,55,Month-to-month,59.76,3270.47,Bank transfer,No
CUST102457,Male,46,One year,82.49,3779.03,Electronic check,No
CUST102458,Male,9,Two year,97.98,890.89,Electronic check,Yes
CUST102459,Female,48,Two year,98.39,4740.49,Electronic check,No
CUST102460,Female,40,One year,71.93,2881.63,Mailed check,No
CUST102461,Female,29,One year,105.8,3076.83,Credit card,No
CUST102462,Male,4,One year,59.14,247.04,Mailed check,No
CUST102463,Female,70,Two year,,7611.41,Bank transfer,No
CUST102464,Male,30,Month-to-month,44.02,1302.41,Credit card,No
CUST102465,Male,51,Two year,48.02,2429.09,Electronic check,No
CUST102466,Female,22,One year,25.31,550.85,Mailed check,No
CUST102467,Male,47,One year,99.56,4668.98,Mailed check,No
CUST102468,Male,39,Two year,61.71,2389.18,Bank transfer,No
CUST102469,Female,5,One year,42.91,201.73,Bank transfer,No
CUST102470,Female,37,Two year,43.18,1582.64,Mailed check,Yes
CUST102471,Female,40,One year,110.14,4422.2,Bank transfer,Yes
CUST102472,Male,26,Month-to-month,103.39,2673.75,Electronic check,Yes
CUST102473,Female,68,Month-to-month,75.35,5125.31,Bank transfer,No
CUST102474,Female,56,One year,81.61,4573.88,Bank transfer,No
CUST102475,Male,16,Two year,67.43,,Mailed check,No
CUST102476,Female,70,Month-to-month,59.17,4125.86,Mailed check,No
CUST102477,Female,46,Two year,111.55,5124.05,Credit card,No
CUST102478,Female,12,One year,32.56,372.77,Credit card,No
CUST102479,Male,10,Two year,61.84,614.23,Mailed check,No
CUST102480,Male,23,Month-to-month,54.46,1240.12,,No
CUST102481,Male,3,Two year,69.82,211.93,,No
CUST102482,Male,45,Two year,65.76,2966.91,Credit card,No
CUST102483,Female,17,One year,71.89,1223.41,Credit card,Yes
CUST102484,Male,42,One year,33.99,1424.95,Credit card,No
CUST102485,Male,32,One year,71.31,2277.41,Electronic check,No
CUST102486,Female,9,Month-to-month,44.24,411.83,Electronic check,No
CUST102487,Female,58,Month-to-month,38.43,2217.71,Credit card,No
CUST102488,Female,30,One year,26.48,,Bank transfer,No
CUST102489,Male,27,One year,96.27,2609.59,Credit card,No
CUST102490,Male,59,Month-to-month,62.74,3698.43,Electronic check,No
CUST102491,Male,2,Month-to-month,82.66,157.21,Bank transfer,No
CUST102492,Female,54,Month-to-month,92.76,5007.86,Electronic check,Yes
CUST102493,Female,13,Month-to-month,87.93,1126.82,Bank transfer,No
CUST102494,Male,57,One year,67.05,3803.69,Electronic check,No
CUST102495,Female,14,Month-to-month,58.79,807.52,Bank transfer,No
CUST102496,Female,1,One year,57.6,45.09,Bank transfer,No
CUST102497,Female,23,Two year,84.0,1932.17,Bank transfer,Yes
CUST102498,Male,63,Two year,69.48,4391.21,Bank transfer,No
CUST102499,Female,70,Month-to-month,104.91,7333.13,Mailed check,No
CUST102500,Female,23,Two year,107.47,2489.22,Electronic check,No
CUST102501,Male,26,Two year,37.06,981.76,Electronic check,No
CUST102502,Male,36,Two year,33.62,1228.68,Mailed check,No
CUST102503,Female,38,Month-to-month,83.04,,Bank transfer,No
CUST102504,Female,62,Month-to-month,50.12,3101.99,Bank transfer,Yes
CUST102505,Male,25,Two year,21.86,529.41,Electronic check,No
CUST102506,Male,64,One year,108.86,6969.79,Mailed check,No
CUST102507,Female,3,Two year,42.69,130.42,Bank transfer,No
CUST102508,Female,28,Month-to-month,112.93,3176.04,Bank transfer,No
CUST102509,Female,0,Month-to-month,91.74,19.84,Bank transfer,No
CUST102510,Female,49,Month-to-month,96.27,4717.56,Credit card,Yes
CUST102511,Male,10,Two year,40.15,395.31,Mailed check,No
CUST102512,Female,58,One year,43.42,2505.8,Bank transfer,No
CUST102513,Female,61,Month-to-month,72.13,4380.12,Credit card,No
CUST102514,Male,35,Month-to-month,37.21,1302.71,Mailed check,No
CUST102515,Female,55,Two year,50.54,2781.92,Bank transfer,Yes
CUST102516,Male,20,One year,52.15,1056.0,Electronic check,No
CUST102517,Female,12,Two year,35.96,431.7,Credit card,No
CUST102518,Female,8,Month-to-month,40.52,340.82,Credit card,Yes
CUST102519,Male,10,One year,98.86,993.72,Bank transfer,No
CUST102520,Male,69,One year,36.72,2547.29,Bank transfer,No
CUST102521,Female,0,Month-to-month,22.85,-14.07,Credit card,No
CUST102522,Female,69,One year,82.94,5737.07,Electronic check,No
CUST102523,Female,55,One year,117.6,6475.01,Electronic check,No
CUST102524,Male,30,Two year,53.12,1580.41,Mailed check,Yes
CUST102525,Female,36,Month-to-month,31.87,1134.91,Bank transfer,No
CUST102526,Male,46,Month-to-month,77.04,3560.9,Electronic check,No
CUST102527,Male,46,Month-to-month,110.64,5070.73,Mailed check,No
CUST102528,Female,68,Month-to-month,98.41,6690.38,Electronic check,No
CUST102529,Male,57,Month-to-month,82.25,,Bank transfer,Yes
CUST102530,Female,35,One year,51.51,1809.45,Mailed check,No
CUST102531,Female,31,Two year,74.19,2313.48,Mailed check,No
CUST102532,Female,63,Month-to-month,29.12,1828.98,Mailed check,No
CUST102533,Female,70,Two year,87.89,6149.38,Electronic check,No
CUST102534,Female,41,Two year,92.51,3812.19,Bank transfer,No
CUST102535,Male,47,One year,116.5,5486.86,Mailed check,No
CUST102536,Male,29,Month-to-month,46.04,1351.05,Credit card,No
CUST102537,Female,20,One year,21.85,434.55,Bank transfer,Yes
CUST102538,Female,59,Month-to-month,74.56,4388.4,Credit card,No
CUST102539,Male,12,One year,90.68,1084.63,Credit card,Yes
CUST102540,Male,0,Two year,99.04,8.64,Mailed check,No
CUST102541,Male,64,Month-to-month,39.37,2504.06,Mailed check,Yes
CUST102542,Male,32,Two year,46.18,1468.58,Electronic check,No
CUST102543,Female,37,Two year,71.26,2618.49,Electronic check,Yes
CUST102544,Female,24,One year,53.06,1270.73,Electronic check,Yes
CUST102545,Male,25,Month-to-month,106.05,2664.35,Bank transfer,No
CUST102546,Female,58,Two year,,3889.03,Electronic check,No
CUST102547,Male,32,One year,99.96,3205.73,Credit card,No
CUST102548,Female,40,Month-to-month,78.06,,Electronic check,No
CUST102549,,29,Month-to-month,97.31,2811.47,Mailed check,Yes
CUST102550,Female,56,Two year,53.27,2990.87,Electronic check,No
CUST102551,Male,48,Month-to-month,103.14,4969.72,Bank transfer,No
CUST102552,Male,47,Two year,47.46,2249.11,Bank transfer,No
CUST102553,Female,71,Month-to-month,74.61,5286.71,Credit card,No
CUST102554,Male,48,One year,,1971.21,Bank transfer,No
CUST102555,Female,46,Two year,,3093.23,Electronic check,No
CUST102556,Female,55,Two year,51.82,2858.18,Mailed check,Yes
CUST102557,Male,64,Month-to-month,46.67,2995.91,Bank transfer,No
CUST102558,Female,11,Month-to-month,116.7,1290.67,Credit card,No
CUST102559,Female,68,Two year,36.01,2442.12,Electronic check,No
CUST102560,Female,5,Month-to-month,98.73,480.44,Credit card,No
CUST102561,Female,64,One year,118.42,7582.11,Bank transfer,No
CUST102562,Female,24,Month-to-month,21.99,527.11,Bank transfer,Yes
CUST102563,,0,One year,89.9,9.15,Credit card,No
CUST102564,Female,31,One year,,1401.64,Electronic check,No
CUST102565,Female,2,One year,24.05,41.65,Bank transfer,Yes
CUST102566,Female,48,One year,60.29,2885.66,Mailed check,Yes
CUST102567,Female,18,One year,113.52,2031.82,Bank transfer,Yes
CUST102568,Female,59,Month-to-month,21.18,1240.25,Electronic check,No
CUST102569,Male,28,,78.79,2189.91,Bank transfer,No
CUST102570,Female,49,Month-to-month,70.14,3430.73,Credit card,Yes
CUST102571,Male,1,One year,107.34,88.8,Bank transfer,Yes
CUST102572,Male,55,Two year,28.4,1549.46,Bank transfer,No
CUST102573,Male,16,One year,88.15,1420.27,Electronic check,No
CUST102574,Male,59,Two year,88.01,,Credit card,No
CUST102575,Female,35,One year,86.91,,Electronic check,No
CUST102576,Male,60,One year,114.23,6862.48,Bank transfer,No
CUST102577,Male,16,One year,102.31,1640.21,Mailed check,Yes
CUST102578,Female,48,Two year,24.2,1179.95,Bank transfer,No
CUST102579,Female,59,Two year,67.11,3940.35,Electronic check,No
CUST102580,Female,19,One year,59.8,1145.75,Mailed check,No
CUST102581,Male,49,Month-to-month,51.01,2517.84,Electronic check,No
CUST102582,Female,2,One year,65.13,144.75,Electronic check,No
CUST102583,Female,42,Two year,58.42,2440.36,Credit card,No
CUST102584,Male,56,One year,63.23,3533.95,Mailed check,No
CUST102585,Female,49,Two year,117.93,5765.47,Bank transfer,No
CUST102586,Female,67,Two year,28.86,1937.67,Electronic check,No
CUST102587,Female,49,Two year,112.22,5507.27,Bank transfer,No
CUST102588,Female,36,One year,68.02,2441.4,Credit card,Yes
CUST102589,Male,45,Two year,82.37,3708.23,Credit card,Yes
CUST102590,Female,41,Two year,103.02,4231.46,Mailed check,No
CUST102591,Female,14,One year,56.05,781.55,Credit card,Yes
CUST102592,Male,32,Two year,63.04,2031.44,Credit card,No
CUST102593,,10,One year,60.95,620.36,Bank transfer,No
CUST102594,Male,19,Two year,57.47,1074.52,Credit card,No
CUST102595,Female,23,Month-to-month,112.55,2593.5,Credit card,No
CUST102596,Male,63,Month-to-month,102.89,6471.48,Electronic check,No
CUST102597,Male,64,,30.9,1979.9,Credit card,Yes
CUST102598,Male,16,Month-to-month,,511.24,Electronic check,No
CUST102599,Male,60,One year,62.79,3782.56,Credit card,No
CUST102600,Female,14,Month-to-month,29.87,,Credit card,No
CUST102601,Male,50,Two year,81.91,4087.16,Mailed check,Yes
CUST102602,Female,26,Two year,34.37,883.0,Mailed check,Yes
CUST102603,Male,60,One year,72.24,4335.7,Electronic check,No
CUST102604,Male,57,Two year,20.72,1165.61,Credit card,Yes
CUST102605,Male,30,One year,51.66,1551.77,Bank transfer,No
CUST102606,Female,11,Month-to-month,87.72,944.97,Mailed check,No
CUST102607,Male,45,Month-to-month,68.4,3070.95,Bank transfer,Yes
CUST102608,Female,30,One year,117.83,3523.7,Mailed check,No
CUST102609,Female,31,One year,107.41,,Mailed check,Yes
CUST102610,Female,31,Two year,55.91,1742.3,Credit card,No
CUST102611,,52,Month-to-month,24.55,1270.59,Mailed check,No
CUST102612,Female,60,,104.56,6257.31,Bank transfer,No
CUST102613,Female,45,Month-to-month,111.12,5001.07,Mailed check,No
CUST102614,Female,6,One year,102.06,600.9,Electronic check,No
CUST102615,Female,3,Month-to-month,32.79,99.83,Credit card,No
CUST102616,Female,51,Two year,119.79,6122.7,,No
CUST102617,Male,30,Month-to-month,45.86,1380.43,Electronic check,No
CUST102618,Male,35,Month-to-month,92.42,3240.05,Electronic check,No
CUST102619,Male,53,Month-to-month,110.8,5874.04,Electronic check,No
CUST102620,Male,53,Month-to-month,43.57,2326.3,Mailed check,Yes
CUST102621,Male,16,Month-to-month,110.83,1790.56,Credit card,No
CUST102622,Female,29,Two year,50.95,1478.06,Electronic check,No
CUST102623,Female,21,One year,117.64,2462.67,Mailed check,No
CUST102624,Female,42,Month-to-month,48.13,2019.84,Electronic check,No
CUST102625,Female,26,Two year,115.34,2986.3,Bank transfer,Yes
CUST102626,Female,36,Month-to-month,25.35,918.05,Bank transfer,Yes
CUST102627,Female,45,Month-to-month,90.93,4091.85,Credit card,Yes
CUST102628,Female,34,One year,73.21,2473.27,Mailed check,No
CUST102629,Male,3,Month-to-month,67.79,191.28,Bank transfer,No
CUST102630,Male,25,Two year,42.35,1057.94,Bank transfer,No
CUST102631,Male,18,Two year,90.56,1645.58,Mailed check,Yes
CUST102632,Male,44,One year,39.08,1722.18,Electronic check,No
CUST102633,Female,25,Month-to-month,75.28,1889.26,Mailed check,No
CUST102634,Female,21,Two year,45.32,945.28,Electronic check,No
CUST102635,Female,57,,115.56,6589.78,Bank transfer,No
CUST102636,Male,62,Month-to-month,22.86,1415.22,Bank transfer,No
CUST102637,Female,27,Month-to-month,39.97,1085.56,Bank transfer,No
CUST102638,Female,64,One year,44.23,2812.74,Credit card,Yes
CUST102639,Female,43,Month-to-month,61.41,2640.36,Credit card,Yes
CUST102640,Male,42,Two year,43.27,1809.18,Credit card,Yes
CUST102641,Female,36,Month-to-month,69.13,2481.73,Mailed check,No
CUST102642,Male,65,Two year,107.25,6989.69,Bank transfer,No
CUST102643,Male,16,Month-to-month,91.21,1446.67,Bank transfer,Yes
CUST102644,Male,39,Two year,78.0,3034.45,Mailed check,No
CUST102645,Male,37,Two year,28.9,1069.7,Credit card,No
CUST102646,Female,60,Month-to-month,89.4,5378.52,,No
CUST102647,Male,8,Month-to-month,36.64,289.79,Credit card,No
CUST102648,Male,60,Two year,98.64,5928.15,Bank transfer,No
CUST102649,Female,15,One year,45.01,689.4,Electronic check,No
CUST102650,Female,1,Month-to-month,61.7,54.1,Credit card,No
CUST102651,Male,71,One year,55.05,3904.26,Bank transfer,No
CUST102652,Female,42,Month-to-month,105.88,4441.22,Bank transfer,No
CUST102653,Male,41,Month-to-month,32.65,1351.96,Electronic check,Yes
CUST102654,Male,56,Month-to-month,76.56,4269.13,Bank transfer,No
CUST102655,Male,66,Month-to-month,34.21,2250.2,Bank transfer,No
CUST102656,Male,29,One year,90.48,2631.1,Credit card,No
CUST102657,Female,12,Month-to-month,110.51,1328.74,Credit card,No
CUST102658,Male,18,Two year,63.46,1139.73,Electronic check,No
CUST102659,,6,Two year,68.81,414.46,Electronic check,No
CUST102660,Female,8,One year,112.74,889.82,Bank transfer,Yes
CUST102661,Female,53,Month-to-month,,3818.53,Credit card,No
CUST102662,Female,60,Two year,68.76,4125.67,Electronic check,Yes
CUST102663,Male,1,One year,77.83,93.88,Electronic check,Yes
CUST102664,Female,49,Month-to-month,88.92,4347.51,Mailed check,No
CUST102665,Male,30,Two year,30.69,935.41,Electronic check,Yes
CUST102666,Female,32,Two year,102.11,3273.29,Bank transfer,No
CUST102667,Female,10,One year,63.55,616.31,Credit card,No
CUST102668,Male,32,Month-to-month,,880.35,Electronic check,No
CUST102669,Male,6,Month-to-month,98.62,573.14,Mailed check,Yes
CUST102670,Male,30,Two year,57.69,1750.6,,No
CUST102671,Female,47,Two year,30.04,1426.79,Electronic check,No
CUST102672,Female,46,Two year,83.38,3827.37,Mailed check,No
CUST102673,Male,52,Month-to-month,108.01,5606.82,Electronic check,No
CUST102674,Male,18,One year,108.78,1953.3,Credit card,Yes
CUST102675,Male,5,One year,115.77,573.1,Credit card,No
CUST102676,Male,48,Month-to-month,106.77,5119.85,Credit card,No
CUST102677,Female,49,One year,20.21,983.02,Bank transfer,Yes
CUST102678,Male,11,Two year,58.02,643.07,Electronic check,No
CUST102679,Male,22,One year,101.85,2227.27,Bank transfer,No
CUST102680,Male,53,One year,56.63,3015.23,Credit card,Yes
CUST102681,Male,68,One year,80.15,5462.7,Mailed check,No
CUST102682,Female,58,Two year,80.63,4675.6,Electronic check,Yes
CUST102683,Male,35,Month-to-month,56.5,1991.61,Bank transfer,No
CUST102684,Female,2,Two year,110.45,210.79,Electronic check,No
CUST102685,,57,Month-to-month,70.32,3988.94,Mailed check,No
